Time,Value
0.007936507936507936,261
0.007959183673469388,285
0.00798185941043084,297
0.008004535147392291,310
0.008027210884353741,310
0.008049886621315193,274
0.008072562358276645,250
0.008095238095238095,218
0.008117913832199546,188
0.008140589569160998,153
0.00816326530612245,119
0.0081859410430839,89
0.008208616780045351,67
0.008231292517006803,78
0.008253968253968255,90
0.008276643990929705,122
0.008299319727891157,156
0.008321995464852608,180
0.00834467120181406,195
0.00836734693877551,217
0.008390022675736962,216
0.008412698412698413,216
0.008435374149659863,179
0.008458049886621315,148
0.008480725623582767,118
0.008503401360544218,99
0.008526077097505668,80
0.00854875283446712,70
0.008571428571428572,49
0.008594104308390024,26
0.008616780045351474,16
0.008639455782312925,-2
0.008662131519274377,-7
0.008684807256235829,-14
0.008707482993197279,-9
0.00873015873015873,-15
0.008752834467120182,-10
0.008775510204081632,-6
0.008798185941043084,14
0.008820861678004535,23
0.008843537414965987,14
0.008866213151927437,-18
0.008888888888888889,-50
0.00891156462585034,-75
0.008934240362811792,-113
0.008956916099773242,-153
0.008979591836734694,-191
0.009002267573696146,-213
0.009024943310657597,-235
0.009047619047619047,-236
0.009070294784580499,-211
0.00909297052154195,-179
0.0091156462585034,-141
0.009138321995464853,-104
0.009160997732426304,-83
0.009183673469387756,-64
0.009206349206349206,-62
0.009229024943310658,-72
0.00925170068027211,-65
0.009274376417233561,-76
0.009297052154195011,-92
0.009319727891156463,-97
0.009342403628117914,-114
0.009365079365079364,-103
0.009387755102040816,-96
0.009410430839002268,-82
0.00943310657596372,-58
0.00945578231292517,-37
0.009478458049886621,-2
0.009501133786848073,20
0.009523809523809525,47
0.009546485260770975,63
0.009569160997732426,102
0.009591836734693878,117
0.00961451247165533,133
0.00963718820861678,135
0.009659863945578231,125
0.009682539682539683,109
0.009705215419501133,95
0.009727891156462585,62
0.009750566893424037,44
0.009773242630385488,37
0.009795918367346938,40
0.00981859410430839,46
0.009841269841269842,63
0.009863945578231293,86
0.009886621315192743,105
0.009909297052154195,124
0.009931972789115647,125
0.009954648526077099,124
0.009977324263038548,121
0.01,115
0.010022675736961452,102
0.010045351473922902,76
0.010068027210884354,51
0.010090702947845805,11
0.010113378684807257,-12
0.010136054421768707,-14
0.010158730158730159,2
0.01018140589569161,26
0.010204081632653062,54
0.010226757369614512,85
0.010249433106575964,113
0.010272108843537416,112
0.010294784580498867,141
0.010317460317460317,152
0.010340136054421769,156
0.01036281179138322,148
0.01038548752834467,145
0.010408163265306122,138
0.010430839002267574,133
0.010453514739229026,120
0.010476190476190476,114
0.010498866213151927,104
0.01052154195011338,102
0.010544217687074831,112
0.01056689342403628,134
0.010589569160997733,172
0.010612244897959184,213
0.010634920634920636,258
0.010657596371882086,294
0.010680272108843538,327
0.01070294784580499,334
0.01072562358276644,326
0.010748299319727891,295
0.010770975056689343,247
0.010793650793650795,210
0.010816326530612244,183
0.010839002267573696,160
0.010861678004535148,149
0.0108843537414966,153
0.01090702947845805,149
0.010929705215419501,144
0.010952380952380953,126
0.010975056689342403,117
0.010997732426303855,115
0.011020408163265306,121
0.011043083900226758,122
0.011065759637188208,120
0.01108843537414966,108
0.011111111111111112,102
0.011133786848072563,99
0.011156462585034013,98
0.011179138321995465,111
0.011201814058956917,106
0.011224489795918368,138
0.011247165532879818,139
0.01126984126984127,154
0.011292517006802722,161
0.011315192743764172,180
0.011337868480725623,186
0.011360544217687075,202
0.011383219954648527,206
0.011405895691609977,231
0.011428571428571429,221
0.01145124716553288,212
0.011473922902494332,208
0.011496598639455782,193
0.011519274376417234,164
0.011541950113378685,147
0.011564625850340137,147
0.011587301587301587,140
0.011609977324263039,128
0.01163265306122449,118
0.01165532879818594,119
0.011678004535147392,104
0.011700680272108844,87
0.011723356009070296,54
0.011746031746031746,18
0.011768707482993197,-23
0.011791383219954649,-44
0.0118140589569161,-37
0.01183673469387755,-46
0.011859410430839002,-42
0.011882086167800454,-24
0.011904761904761906,-9
0.011927437641723356,7
0.011950113378684808,26
0.01197278911564626,32
0.01199546485260771,49
0.012018140589569161,37
0.012040816326530613,12
0.012063492063492064,-18
0.012086167800453514,-31
0.012108843537414966,-62
0.012131519274376418,-89
0.01215419501133787,-106
0.01217687074829932,-110
0.012199546485260771,-102
0.012222222222222223,-104
0.012244897959183675,-78
0.012267573696145125,-54
0.012290249433106576,-51
0.012312925170068028,-66
0.012335600907029478,-76
0.01235827664399093,-78
0.012380952380952381,-82
0.012403628117913833,-103
0.012426303854875283,-145
0.012448979591836735,-156
0.012471655328798186,-156
0.012494331065759638,-152
0.012517006802721088,-116
0.01253968253968254,-79
0.012562358276643992,-27
0.012585034013605442,14
0.012607709750566893,50
0.012630385487528345,61
0.012653061224489797,62
0.012675736961451247,49
0.012698412698412698,26
0.01272108843537415,28
0.012743764172335602,31
0.012766439909297052,45
0.012789115646258504,39
0.012811791383219955,36
0.012834467120181407,16
0.012857142857142857,19
0.012879818594104309,22
0.01290249433106576,46
0.01292517006802721,36
0.012947845804988662,39
0.012970521541950114,56
0.012993197278911565,86
0.013015873015873015,116
0.013038548752834467,141
0.013061224489795919,193
0.01308390022675737,227
0.01310657596371882,237
0.013129251700680272,237
0.013151927437641724,236
0.013174603174603176,229
0.013197278911564626,244
0.013219954648526077,232
0.013242630385487529,225
0.013265306122448979,210
0.01328798185941043,209
0.013310657596371882,189
0.013333333333333334,180
0.013356009070294784,165
0.013378684807256236,164
0.013401360544217688,154
0.01342403628117914,151
0.01344671201814059,151
0.013469387755102041,141
0.013492063492063493,127
0.013514739229024944,123
0.013537414965986394,114
0.013560090702947846,89
0.013582766439909298,79
0.013605442176870748,74
0.0136281179138322,69
0.013650793650793651,57
0.013673469387755103,55
0.013696145124716553,34
0.013718820861678005,23
0.013741496598639456,-8
0.013764172335600908,-45
0.013786848072562358,-89
0.01380952380952381,-103
0.013832199546485261,-121
0.013854875283446713,-106
0.013877551020408163,-101
0.013900226757369615,-94
0.013922902494331067,-96
0.013945578231292517,-71
0.013968253968253968,-72
0.01399092970521542,-68
0.014013605442176872,-78
0.014036281179138322,-74
0.014058956916099773,-75
0.014081632653061225,-74
0.014104308390022677,-68
0.014126984126984127,-71
0.014149659863945578,-84
0.01417233560090703,-120
0.01419501133786848,-153
0.014217687074829932,-164
0.014240362811791384,-159
0.014263038548752835,-158
0.014285714285714285,-155
0.014308390022675737,-124
0.014331065759637189,-100
0.01435374149659864,-84
0.01437641723356009,-59
0.014399092970521542,-54
0.014421768707482994,-53
0.014444444444444446,-71
0.014467120181405895,-78
0.014489795918367347,-91
0.014512471655328799,-100
0.014535147392290249,-105
0.0145578231292517,-99
0.014580498866213152,-101
0.014603174603174604,-94
0.014625850340136054,-102
0.014648526077097506,-88
0.014671201814058957,-59
0.01469387755102041,-28
0.014716553287981859,0
0.01473922902494331,0
0.014761904761904763,0
0.014784580498866214,0
0.014807256235827664,0
0.014829931972789116,0
0.014852607709750568,0
0.014875283446712018,0
0.01489795918367347,0
0.014920634920634921,0
0.014943310657596373,0
0.014965986394557823,0
0.014988662131519274,0
0.015011337868480726,0
0.015034013605442178,0
0.015056689342403628,0
0.01507936507936508,0
0.015102040816326531,0
0.015124716553287983,0
0.015147392290249433,0
0.015170068027210885,0
0.015192743764172336,0
0.015215419501133786,0
0.015238095238095238,0
0.01526077097505669,0
0.015283446712018142,0
0.015306122448979591,0
0.015328798185941043,0
0.015351473922902495,0
0.015374149659863947,0
0.015396825396825397,0
0.015419501133786848,0
0.0154421768707483,0
0.015464852607709752,0
0.015487528344671202,0
0.015510204081632653,0
0.015532879818594105,0
0.015555555555555555,0
0.015578231292517007,0
0.015600907029478459,0
0.01562358276643991,0
0.015646258503401362,0
0.015668934240362812,0
0.015691609977324262,0
0.015714285714285715,0
0.015736961451247165,0
0.01575963718820862,0
0.01578231292517007,0
0.01580498866213152,0
0.015827664399092972,0
0.015850340136054422,0
0.015873015873015872,0
0.015895691609977326,0
0.015918367346938776,0
0.015941043083900226,0
0.01596371882086168,0
0.01598639455782313,0
0.016009070294784582,0
0.016031746031746032,0
0.016054421768707482,0
0.016077097505668936,0
0.016099773242630386,0
0.016122448979591836,0
0.01614512471655329,0
0.01616780045351474,0
0.01619047619047619,0
0.016213151927437643,0
0.016235827664399093,0
0.016258503401360546,0
0.016281179138321996,0
0.016303854875283446,0
0.0163265306122449,0
0.01634920634920635,0
0.0163718820861678,0
0.016394557823129253,0
0.016417233560090703,0
0.016439909297052156,0
0.016462585034013606,0
0.016485260770975056,0
0.01650793650793651,0
0.01653061224489796,0
0.01655328798185941,0
0.016575963718820863,0
0.016598639455782313,0
0.016621315192743763,0
0.016643990929705216,0
0.016666666666666666,0
0.01668934240362812,0
0.01671201814058957,0
0.01673469387755102,0
0.016757369614512473,0
0.016780045351473923,0
0.016802721088435373,0
0.016825396825396827,0
0.016848072562358277,0
0.016870748299319727,0
0.01689342403628118,0
0.01691609977324263,0
0.016938775510204084,0
0.016961451247165533,0
0.016984126984126983,0
0.017006802721088437,0
0.017029478458049887,0
0.017052154195011337,0
0.01707482993197279,0
0.01709750566893424,0
0.01712018140589569,0
0.017142857142857144,0
0.017165532879818594,0
0.017188208616780047,0
0.017210884353741497,0
0.017233560090702947,0
0.0172562358276644,0
0.01727891156462585,0
0.0173015873015873,0
0.017324263038548754,0
0.017346938775510204,0
0.017369614512471657,0
0.017392290249433107,0
0.017414965986394557,0
0.01743764172335601,0
0.01746031746031746,0
0.01748299319727891,0
0.017505668934240364,0
0.017528344671201814,0
0.017551020408163264,0
0.017573696145124718,0
0.017596371882086168,0
0.01761904761904762,0
0.01764172335600907,0
0.01766439909297052,0
0.017687074829931974,0
0.017709750566893424,0
0.017732426303854874,0
0.017755102040816328,0
0.017777777777777778,0
0.017800453514739228,0
0.01782312925170068,0
0.01784580498866213,0
0.017868480725623585,0
0.017891156462585035,0
0.017913832199546485,0
0.017936507936507938,0
0.017959183673469388,0
0.017981859410430838,0
0.01800453514739229,0
0.01802721088435374,0
0.018049886621315195,0
0.018072562358276645,0
0.018095238095238095,0
0.018117913832199548,0
0.018140589569160998,0
0.018163265306122448,0
0.0181859410430839,0
0.01820861678004535,0
0.0182312925170068,0
0.018253968253968255,0
0.018276643990929705,0
0.01829931972789116,0
0.01832199546485261,0
0.01834467120181406,0
0.018367346938775512,0
0.018390022675736962,0
0.018412698412698412,0
0.018435374149659865,0
0.018458049886621315,0
0.018480725623582765,0
0.01850340136054422,0
0.01852607709750567,0
0.018548752834467122,0
0.018571428571428572,0
0.018594104308390022,0
0.018616780045351475,0
0.018639455782312925,0
0.018662131519274375,0
0.01868480725623583,0
0.01870748299319728,0
0.01873015873015873,0
0.018752834467120182,0
0.018775510204081632,0
0.018798185941043086,0
0.018820861678004536,0
0.018843537414965986,0
0.01886621315192744,0
0.01888888888888889,0
0.01891156462585034,1
0.018934240362811793,1
0.018956916099773242,1
0.018979591836734696,1
0.019002267573696146,1
0.019024943310657596,1
0.01904761904761905,1
0.0190702947845805,1
0.01909297052154195,1
0.019115646258503403,1
0.019138321995464853,1
0.019160997732426303,1
0.019183673469387756,1
0.019206349206349206,1
0.01922902494331066,1
0.01925170068027211,1
0.01927437641723356,1
0.019297052154195013,1
0.019319727891156463,1
0.019342403628117913,1
0.019365079365079366,1
0.019387755102040816,1
0.019410430839002266,1
0.01943310657596372,1
0.01945578231292517,1
0.019478458049886623,1
0.019501133786848073,0
0.019523809523809523,0
0.019546485260770977,0
0.019569160997732427,0
0.019591836734693877,0
0.01961451247165533,0
0.01963718820861678,0
0.019659863945578233,0
0.019682539682539683,0
0.019705215419501133,0
0.019727891156462587,0
0.019750566893424037,0
0.019773242630385487,0
0.01979591836734694,1
0.01981859410430839,1
0.01984126984126984,1
0.019863945578231294,1
0.019886621315192744,1
0.019909297052154197,1
0.019931972789115647,1
0.019954648526077097,0
0.01997732426303855,0
0.02,0
0.02002267573696145,0
0.020045351473922904,0
0.020068027210884354,0
0.020090702947845804,0
0.020113378684807257,0
0.020136054421768707,0
0.02015873015873016,0
0.02018140589569161,0
0.02020408163265306,0
0.020226757369614514,0
0.020249433106575964,0
0.020272108843537414,0
0.020294784580498867,0
0.020317460317460317,0
0.020340136054421767,0
0.02036281179138322,0
0.02038548752834467,0
0.020408163265306124,0
0.020430839002267574,0
0.020453514739229024,0
0.020476190476190478,0
0.020498866213151928,0
0.020521541950113378,0
0.02054421768707483,0
0.02056689342403628,0
0.020589569160997735,0
0.020612244897959184,0
0.020634920634920634,-1
0.020657596371882088,-1
0.020680272108843538,-1
0.020702947845804988,-1
0.02072562358276644,-1
0.02074829931972789,-1
0.02077097505668934,-1
0.020793650793650795,-1
0.020816326530612245,-1
0.020839002267573698,-1
0.020861678004535148,-1
0.020884353741496598,-1
0.02090702947845805,-1
0.0209297052154195,-1
0.02095238095238095,-1
0.020975056689342405,-1
0.020997732426303855,-1
0.021020408163265305,-1
0.02104308390022676,-1
0.02106575963718821,-1
0.021088435374149662,-1
0.021111111111111112,-1
0.02113378684807256,-1
0.021156462585034015,-1
0.021179138321995465,0
0.021201814058956915,0
0.02122448979591837,-1
0.02124716553287982,-1
0.021269841269841272,-1
0.021292517006802722,-1
0.021315192743764172,-1
0.021337868480725625,-1
0.021360544217687075,-1
0.021383219954648525,-1
0.02140589569160998,-1
0.02142857142857143,-1
0.02145124716553288,-1
0.021473922902494332,-1
0.021496598639455782,-1
0.021519274376417236,-1
0.021541950113378686,0
0.021564625850340136,0
0.02158730158730159,0
0.02160997732426304,0
0.02163265306122449,0
0.021655328798185942,0
0.021678004535147392,0
0.021700680272108842,0
0.021723356009070296,0
0.021746031746031746,0
0.0217687074829932,0
0.02179138321995465,0
0.0218140589569161,0
0.021836734693877553,0
0.021859410430839003,0
0.021882086167800453,0
0.021904761904761906,0
0.021927437641723356,0
0.021950113378684806,0
0.02197278911564626,0
0.02199546485260771,0
0.022018140589569163,0
0.022040816326530613,0
0.022063492063492063,0
0.022086167800453516,0
0.022108843537414966,0
0.022131519274376416,0
0.02215419501133787,0
0.02217687074829932,0
0.022199546485260773,0
0.022222222222222223,0
0.022244897959183673,0
0.022267573696145126,0
0.022290249433106576,0
0.022312925170068026,0
0.02233560090702948,0
0.02235827664399093,0
0.02238095238095238,0
0.022403628117913833,0
0.022426303854875283,0
0.022448979591836737,0
0.022471655328798187,0
0.022494331065759637,0
0.02251700680272109,0
0.02253968253968254,0
0.02256235827664399,0
0.022585034013605444,0
0.022607709750566893,0
0.022630385487528343,0
0.022653061224489797,0
0.022675736961451247,0
0.0226984126984127,-1
0.02272108843537415,-1
0.0227437641723356,-1
0.022766439909297054,-1
0.022789115646258504,-1
0.022811791383219954,-1
0.022834467120181407,-1
0.022857142857142857,-1
0.02287981859410431,-1
0.02290249433106576,-1
0.02292517006802721,-1
0.022947845804988664,-1
0.022970521541950114,-1
0.022993197278911564,-1
0.023015873015873017,-1
0.023038548752834467,-2
0.023061224489795917,-2
0.02308390022675737,-2
0.02310657596371882,-2
0.023129251700680274,-2
0.023151927437641724,-3
0.023174603174603174,-3
0.023197278911564628,-3
0.023219954648526078,-3
0.023242630385487528,-3
0.02326530612244898,-2
0.02328798185941043,-2
0.02331065759637188,-2
0.023333333333333334,-2
0.023356009070294784,-2
0.023378684807256238,-2
0.023401360544217688,-2
0.023424036281179138,-2
0.02344671201814059,-2
0.02346938775510204,-2
0.02349206349206349,-2
0.023514739229024945,-2
0.023537414965986395,-2
0.023560090702947845,-2
0.023582766439909298,-2
0.023605442176870748,-2
0.0236281179138322,-2
0.02365079365079365,-2
0.0236734693877551,-2
0.023696145124716555,-2
0.023718820861678005,-1
0.023741496598639455,-1
0.023764172335600908,-1
0.023786848072562358,0
0.02380952380952381,0
0.02383219954648526,0
0.02385487528344671,0
0.023877551020408165,0
0.023900226757369615,0
0.023922902494331065,0
0.02394557823129252,0
0.02396825396825397,0
0.02399092970521542,0
0.024013605442176872,0
0.024036281179138322,0
0.024058956916099775,0
0.024081632653061225,0
0.024104308390022675,0
0.02412698412698413,0
0.02414965986394558,0
0.02417233560090703,0
0.024195011337868482,0
0.024217687074829932,0
0.024240362811791382,-1
0.024263038548752835,-1
0.024285714285714285,-1
0.02430839002267574,-1
0.02433106575963719,-1
0.02435374149659864,-1
0.024376417233560092,-1
0.024399092970521542,-1
0.024421768707482992,-1
0.024444444444444446,-1
0.024467120181405896,-1
0.02448979591836735,-1
0.0245124716553288,-1
0.02453514739229025,0
0.024557823129251703,0
0.024580498866213153,0
0.024603174603174603,0
0.024625850340136056,0
0.024648526077097506,0
0.024671201814058956,0
0.02469387755102041,0
0.02471655328798186,0
0.024739229024943313,0
0.024761904761904763,-1
0.024784580498866213,-1
0.024807256235827666,-1
0.024829931972789116,-1
0.024852607709750566,-1
0.02487528344671202,-1
0.02489795918367347,-1
0.02492063492063492,-1
0.024943310657596373,-1
0.024965986394557823,-1
0.024988662131519276,-1
0.025011337868480726,-1
0.025034013605442176,-1
0.02505668934240363,-1
0.02507936507936508,-1
0.02510204081632653,-1
0.025124716553287983,-1
0.025147392290249433,-1
0.025170068027210883,-1
0.025192743764172337,-1
0.025215419501133787,-1
0.02523809523809524,-1
0.02526077097505669,-1
0.02528344671201814,-1
0.025306122448979593,-1
0.025328798185941043,-1
0.025351473922902493,-1
0.025374149659863947,-1
0.025396825396825397,-1
0.02541950113378685,-1
0.0254421768707483,-1
0.02546485260770975,0
0.025487528344671204,0
0.025510204081632654,0
0.025532879818594104,0
0.025555555555555557,0
0.025578231292517007,-1
0.025600907029478457,-1
0.02562358276643991,-1
0.02564625850340136,-1
0.025668934240362814,-1
0.025691609977324264,-1
0.025714285714285714,-1
0.025736961451247167,-1
0.025759637188208617,-1
0.025782312925170067,-1
0.02580498866213152,-1
0.02582766439909297,0
0.02585034013605442,0
0.025873015873015874,0
0.025895691609977324,0
0.025918367346938778,0
0.025941043083900227,0
0.025963718820861677,-1
0.02598639455782313,-1
0.02600907029478458,-1
0.02603174603174603,-1
0.026054421768707484,-1
0.026077097505668934,-1
0.026099773242630388,-1
0.026122448979591838,-1
0.026145124716553288,-1
0.02616780045351474,-1
0.02619047619047619,-1
0.02621315192743764,-1
0.026235827664399095,-1
0.026258503401360545,-1
0.026281179138321994,0
0.026303854875283448,0
0.026326530612244898,0
0.02634920634920635,0
0.0263718820861678,0
0.02639455782312925,0
0.026417233560090705,0
0.026439909297052155,0
0.026462585034013605,0
0.026485260770975058,0
0.026507936507936508,0
0.026530612244897958,0
0.02655328798185941,0
0.02657596371882086,0
0.026598639455782315,0
0.026621315192743765,0
0.026643990929705215,0
0.02666666666666667,0
0.02668934240362812,0
0.02671201814058957,1
0.026734693877551022,1
0.026757369614512472,1
0.02678004535147392,1
0.026802721088435375,1
0.026825396825396825,1
0.02684807256235828,1
0.02687074829931973,0
0.02689342403628118,0
0.026916099773242632,0
0.026938775510204082,0
0.026961451247165532,0
0.026984126984126985,0
0.027006802721088435,0
0.02702947845804989,0
0.02705215419501134,0
0.02707482993197279,0
0.027097505668934242,0
0.027120181405895692,0
0.027142857142857142,0
0.027165532879818596,0
0.027188208616780046,0
0.027210884353741496,0
0.02723356009070295,0
0.0272562358276644,0
0.027278911564625852,0
0.027301587301587302,0
0.027324263038548752,0
0.027346938775510206,0
0.027369614512471656,0
0.027392290249433106,0
0.02741496598639456,0
0.02743764172335601,0
0.02746031746031746,0
0.027482993197278913,0
